"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,96,0.02751189,0.05214091,0.001046896,0.0006630347,0.03205033,0.05635493,0.001266932,0.0009724277,0,0.1216883,0,0
0,99,0.02964388,0.05527936,0.001121892,0.0007099764,0.0344101,0.05967901,0.001352516,0.001037553,0,0.1281605,0,0
0,102,0.03184886,0.05848524,0.001198872,0.0007579207,0.03684653,0.06307802,0.001440205,0.001103897,0,0.1347767,0,0
0,105,0.03412671,0.06176009,0.001277811,0.0008068316,0.03935957,0.06655308,0.001529982,0.001171416,0,0.141534,0,0
0,108,0.03647734,0.06510481,0.00135869,0.0008566789,0.04194905,0.07010464,0.001621822,0.001240071,0,0.1484288,0,0
0,111,0.03890056,0.06851961,0.001441484,0.0009074353,0.0446146,0.07373241,0.001715695,0.001309823,0,0.1554563,0,0
0,114,0.04139602,0.07200403,0.001526166,0.0009590742,0.04735557,0.07743542,0.001811564,0.001380632,0,0.1626113,0,0
0,117,0.04396316,0.07555687,0.001612703,0.001011568,0.05017104,0.08121107,0.001909384,0.001452459,0,0.1698569,0,0
0,120,0.04660108,0.07917309,0.001701054,0.001064888,0.05305921,0.08504716,0.002009082,0.001525255,0,0.1771195,0,0
0,135,0.06074419,0.09782252,0.002166168,0.001342245,0.06842498,0.1047487,0.002529824,0.001900968,0,0.2139896,0,0
0,150,0.07609698,0.1169543,0.002657932,0.001631253,0.08492161,0.1249632,0.003074173,0.00228711,0,0.2522249,0,0
0,165,0.09226072,0.1363985,0.00316481,0.001924909,0.1021645,0.145531,0.003631091,0.002674784,0,0.2918201,0,0
