"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,8.470177E-08,1.960151E-06,3.155102E-09,3.896806E-10,4.756683E-07,7.188537E-06,1.909671E-08,3.500745E-09,0,5.318643E-05,0,0
0,12,4.498115E-06,4.137161E-05,1.872661E-07,4.770843E-08,1.257734E-05,8.254691E-05,5.551049E-07,1.801676E-07,0,0.0003083605,0,0
0,18,3.270509E-05,0.000200777,1.394803E-06,4.984262E-07,6.805099E-05,0.0003182536,3.065388E-06,1.334007E-06,0,0.0008446572,0,0
0,24,0.0001170759,0.0005659388,5.022036E-06,2.176899E-06,0.0002069409,0.0007967026,9.358487E-06,4.86106E-06,0,0.001710309,0,0
0,30,0.0002942483,0.001207841,1.261546E-05,6.174937E-06,0.0004693532,0.001582953,2.118391E-05,1.235645E-05,0,0.00293792,0,0
0,36,0.0006003099,0.002180652,2.565136E-05,1.36161E-05,0.0008925928,0.002725294,4.009842E-05,2.53381E-05,0,0.004543955,0,0
0,42,0.001068266,0.00351862,4.542287E-05,2.55121E-05,0.001508784,0.00424889,6.736023E-05,4.509317E-05,0,0.006526256,0,0
0,48,0.001725809,0.005241524,7.293924E-05,4.266588E-05,0.002344279,0.006174737,0.0001038983,7.256851E-05,0,0.008914018,0,0
0,54,0.002598071,0.007368778,0.0001090499,6.567455E-05,0.003424683,0.008521158,0.0001505581,0.0001084708,0,0.01171056,0,0
0,60,0.003708462,0.009912436,0.0001544799,9.499606E-05,0.004773245,0.01129849,0.0002080195,0.0001533205,0,0.01491475,0,0
