"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0.01326647,1.052844,0.0004817297,6.553539E-05,0.02384733,1.464283,0.0008830831,0.0001971448,0,0,0,0
0,12,0.05769335,1.424908,0.001934544,0.0003740669,0.07906472,1.831528,0.002703325,0.0007525081,0,0,0,0
0,18,0.1121736,1.707598,0.003536511,0.0007725396,0.1395833,2.129587,0.004507317,0.001349999,0,0,0,0
0,24,0.1675245,1.949373,0.005058424,0.001155007,0.1986193,2.390039,0.006163809,0.001889786,0,0,0,0
0,30,0.2206997,2.164041,0.006462929,0.001494012,0.2543427,2.622644,0.007672856,0.00235651,0,0,0,0
0,36,0.2706637,2.357733,0.007753374,0.001788886,0.3062461,2.832625,0.009051499,0.002756651,0,0,0,0
0,42,0.3171611,2.534117,0.008938848,0.002045652,0.3543157,3.02357,0.01031524,0.003100931,0,0,0,0
0,48,0.3602692,2.695838,0.01002695,0.002271459,0.3987509,3.198255,0.0114722,0.003400452,0,0,0,0
0,54,0.4002097,2.84499,0.01102995,0.002471957,0.4398422,3.358945,0.01253186,0.003663503,0,0,0,0
