"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,4.545349E-07,9.842123E-06,1.721673E-08,2.218699E-09,2.410828E-06,3.36359E-05,9.852732E-08,1.882667E-08,0,0.0004532459,0,0
0,12,1.865875E-05,0.0001633689,7.85806E-07,2.09332E-07,4.978692E-05,0.000310038,2.22288E-06,7.549546E-07,0,0.002121008,0,0
0,18,0.0001168145,0.0006861792,5.018278E-06,1.868915E-06,0.0002336139,0.001045128,1.059276E-05,4.810431E-06,0,0.00507866,0,0
0,24,0.0003749632,0.001730073,1.613574E-05,7.262684E-06,0.0006389979,0.002352818,2.895115E-05,1.564887E-05,0,0.009301472,0,0
0,30,0.000862703,0.003375942,3.694494E-05,1.868075E-05,0.001331921,0.004300056,5.993457E-05,3.617824E-05,0,0.01482388,0,0
0,36,0.00163827,0.005669276,6.961609E-05,3.790397E-05,0.002367315,0.006917261,0.0001055214,6.850313E-05,0,0.02151477,0,0
0,42,0.002745543,0.008577651,0.0001155824,6.613178E-05,0.003776045,0.01011003,0.0001664948,0.0001138187,0,0.02865239,0,0
0,48,0.004191445,0.01194801,0.0001746216,0.0001036457,0.005537657,0.01372509,0.0002412792,0.0001716929,0,0.03631923,0,0
0,54,0.005959544,0.01569754,0.0002455421,0.000149683,0.007632832,0.01772374,0.0003284688,0.0002406472,0,0.04470466,0,0
0,60,0.008043562,0.01982247,0.0003276649,0.0002033339,0.01006381,0.02212278,0.0004277204,0.0003195339,0,0.053905,0,0
0,66,0.01045056,0.02434472,0.0004208828,0.0002640492,0.01284461,0.02694951,0.0005391872,0.0004077702,0,0.06395503,0,0
0,72,0.01319461,0.02928484,0.0005253458,0.0003315779,0.01599274,0.03221953,0.0006631218,0.0005050838,0,0.07473823,0,0
0,78,0.01628739,0.03460753,0.0006410928,0.0004057744,0.01951203,0.03785295,0.0007992199,0.0006111842,0,0.08578751,0,0
0,84,0.01971782,0.04021051,0.0007673056,0.0004862446,0.02337428,0.04375734,0.0009459197,0.0007251896,0,0.09722427,0,0
0,90,0.02346265,0.04605119,0.0009027771,0.0005722086,0.02755521,0.04991726,0.001101951,0.0008458674,0,0.1091687,0,0
0,96,0.02750671,0.05213511,0.001046708,0.0006628986,0.03204505,0.05634922,0.001266736,0.0009722504,0,0.1216776,0,0
0,102,0.03184399,0.05847993,0.001198698,0.0007577933,0.03684158,0.06307266,0.001440024,0.001103733,0,0.1347653,0,0
0,108,0.03647273,0.06509964,0.001358527,0.00085656,0.04194432,0.07009931,0.00162165,0.001239919,0,0.1484165,0,0
0,114,0.04139155,0.0719987,0.001526009,0.0009589617,0.04735092,0.07742985,0.001811398,0.001380488,0,0.1625981,0,0
0,120,0.04659668,0.07916766,0.001700902,0.00106478,0.0530546,0.0850416,0.002008919,0.001525117,0,0.1771078,0,0
0,126,0.05207565,0.08654218,0.001882703,0.001173753,0.05903189,0.09284092,0.002213327,0.001673359,0,0.191721,0,0
0,132,0.0577986,0.0940386,0.002070374,0.001285454,0.06524135,0.1007549,0.00242315,0.001824479,0,0.2065073,0,0
0,138,0.06372938,0.1016148,0.002262726,0.001399295,0.07164472,0.108753,0.00263712,0.001977607,0,0.221509,0,0
0,144,0.06983636,0.1092544,0.00245879,0.001514692,0.07821177,0.1168234,0.002854319,0.00213198,0,0.2367444,0,0
