"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,9.307634E-09,7.255767E-07,2.709722E-10,1.593494E-11,1.2776E-07,6.049901E-06,4.189718E-09,4.492983E-10,0,9.144918E-05,0,0
0,6,9.014769E-07,1.970661E-05,3.43356E-08,4.427339E-09,4.781191E-06,6.737268E-05,1.965181E-07,3.761122E-08,0,0.0004533585,0,0
0,9,8.702056E-06,0.0001079004,3.57487E-07,7.190693E-08,2.996868E-05,0.0002520886,1.311425E-06,3.53991E-07,0,0.001116031,0,0
0,12,3.696877E-05,0.0003254654,1.564633E-06,4.173769E-07,9.846333E-05,0.0006133702,4.416076E-06,1.503848E-06,0,0.002065646,0,0
0,15,0.0001036723,0.0007221822,4.443841E-06,1.442891E-06,0.0002326476,0.001195667,1.053507E-05,4.244587E-06,0,0.003344476,0,0
0,18,0.0002281063,0.001341662,9.822579E-06,3.673991E-06,0.0004543398,0.002038236,2.06269E-05,9.403477E-06,0,0.004950361,0,0
0,21,0.0004298474,0.002216641,1.851759E-05,7.688991E-06,0.0007838664,0.003150358,3.555162E-05,1.780439E-05,0,0.006685473,0,0
0,24,0.0007257863,0.00334166,3.120732E-05,1.405245E-05,0.00123176,0.004491049,5.569479E-05,3.012709E-05,0,0.00849969,0,0
0,27,0.001125103,0.004684957,4.820584E-05,2.320059E-05,0.001797459,0.006030959,8.088363E-05,4.671077E-05,0,0.01044094,0,0
