"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1.817205E-09,1.505397E-07,5.203761E-11,3.036503E-12,2.615241E-08,1.354193E-06,8.378701E-10,8.793014E-11,0,4.525238E-05,0,0
0,6,2.196809E-07,5.071701E-06,8.212283E-09,1.018273E-09,1.226083E-06,1.842941E-05,4.94254E-08,9.10704E-09,0,0.0002686335,0,0
0,9,2.413395E-06,3.112992E-05,9.768473E-08,1.889908E-08,8.658405E-06,7.594378E-05,3.735141E-07,9.716238E-08,0,0.0007209129,0,0
0,12,1.11154E-05,0.0001010714,4.650947E-07,1.198224E-07,3.062526E-05,0.0001974098,1.359202E-06,4.475177E-07,0,0.001412687,0,0
0,15,3.303132E-05,0.0002363698,1.404074E-06,4.41869E-07,7.626577E-05,0.0004012542,3.429759E-06,1.341064E-06,0,0.002340587,0,0
0,18,7.574014E-05,0.0004539138,3.243919E-06,1.182641E-06,0.0001541116,0.0007002522,6.971214E-06,3.105728E-06,0,0.003495119,0,0
0,21,0.0001466702,0.0007654165,6.301583E-06,2.569004E-06,0.0002715059,0.001102152,1.230403E-05,6.068543E-06,0,0.00486398,0,0
0,24,0.0002525123,0.001177919,1.085513E-05,4.827135E-06,0.0004344531,0.001610628,1.967779E-05,1.052311E-05,0,0.00643358,0,0
0,27,0.0003989574,0.001694629,1.713282E-05,8.161128E-06,0.0006476599,0.002226225,2.927553E-05,1.671232E-05,0,0.008190081,0,0
0,30,0.0005906283,0.002315783,2.53114E-05,1.274085E-05,0.0009146588,0.002947182,4.122183E-05,2.482221E-05,0,0.01011996,0,0
0,33,0.0008311214,0.003039428,3.551921E-05,1.869741E-05,0.001237961,0.003770115,5.559175E-05,3.498313E-05,0,0.01221032,0,0
0,36,0.001123101,0.003862055,4.784162E-05,2.612367E-05,0.001619208,0.004690536,7.24195E-05,4.727487E-05,0,0.01444903,0,0
0,39,0.001468415,0.0047791,6.23271E-05,3.507752E-05,0.00205932,0.005703265,9.170613E-05,6.173364E-05,0,0.01682484,0,0
0,42,0.001868212,0.005785343,7.899329E-05,4.558664E-05,0.002558617,0.006802723,0.0001134264,7.83595E-05,0,0.01932728,0,0
0,45,0.002323052,0.006875192,9.783249E-05,5.765349E-05,0.003116932,0.00798316,0.0001375342,9.712341E-05,0,0.02194688,0,0
0,48,0.002833009,0.008042906,0.0001188167,7.126027E-05,0.003733705,0.009238815,0.0001639677,0.0001179737,0,0.02467482,0,0
0,51,0.003397756,0.009282743,0.0001419017,8.637334E-05,0.00440806,0.01056402,0.0001926528,0.0001408416,0,0.02750309,0,0
0,54,0.004016642,0.01058907,0.0001670308,0.000102947,0.005138867,0.01195328,0.0002235066,0.0001656459,0,0.03042438,0,0
0,57,0.004688754,0.01195644,0.0001941378,0.0001209268,0.005924798,0.01340133,0.00025644,0.0001922966,0,0.03343207,0,0
0,60,0.005412968,0.01337965,0.0002231494,0.0001402521,0.006764369,0.01490315,0.0002913595,0.0002206983,0,0.03651997,0,0
0,63,0.006187997,0.01485373,0.0002539874,0.0001608583,0.007655976,0.01645399,0.0003281693,0.0002507527,0,0.03968263,0,0
0,66,0.007012423,0.016374,0.0002865702,0.0001826785,0.008597924,0.01804936,0.0003667722,0.0002823601,0,0.04291487,0,0
0,69,0.007884727,0.01793606,0.000320814,0.000205645,0.009588452,0.01968507,0.0004070711,0.0003154212,0,0.04621205,0,0
0,72,0.008803316,0.01953579,0.0003566345,0.00022969,0.01062575,0.02135716,0.0004489692,0.0003498383,0,0.04956992,0,0
0,75,0.009766543,0.02116933,0.0003939469,0.0002547466,0.01170797,0.02306194,0.0004923714,0.0003855158,0,0.05298453,0,0
0,78,0.01077272,0.02283306,0.0004326672,0.0002807493,0.01283325,0.02479594,0.0005371841,0.0004223613,0,0.05645185,0,0
0,81,0.01182013,0.0245236,0.0004727127,0.0003076347,0.01399971,0.02655587,0.000583316,0.0004602854,0,0.05996812,0,0
0,84,0.01290703,0.02623776,0.0005140017,0.0003353413,0.01520546,0.02833865,0.0006306774,0.0004992022,0,0.06353016,0,0
0,87,0.01403168,0.02797256,0.0005564542,0.0003638099,0.0164486,0.03014139,0.0006791812,0.0005390295,0,0.06713501,0,0
0,90,0.01519233,0.0297252,0.0005999922,0.0003929835,0.01772726,0.03196137,0.0007287429,0.0005796885,0,0.07077987,0,0
0,93,0.01638721,0.0314931,0.0006445397,0.0004228076,0.01903955,0.03379608,0.0007792806,0.0006211041,0,0.07446215,0,0
0,96,0.01761459,0.03327384,0.000690023,0.0004532304,0.02038364,0.03564315,0.0008307156,0.0006632052,0,0.07817944,0,0
0,99,0.01887274,0.03506515,0.000736371,0.0004842022,0.02175768,0.03750036,0.000882972,0.000705924,0,0.08192943,0,0
0,102,0.02015995,0.03686489,0.0007835143,0.0005156753,0.02315987,0.03936558,0.0009359762,0.0007491957,0,0.08570994,0,0
0,105,0.02147453,0.03867107,0.0008313864,0.0005476046,0.02458844,0.04123685,0.0009896576,0.0007929595,0,0.08951891,0,0
0,108,0.02281482,0.04048185,0.0008799235,0.0005799478,0.02604163,0.04311232,0.001043949,0.0008371579,0,0.09335443,0,0
0,111,0.02417917,0.04229548,0.0009290642,0.0006126646,0.02751773,0.04499025,0.001098786,0.0008817369,0,0.09721465,0,0
0,114,0.02556598,0.04411033,0.0009787492,0.0006457167,0.02901505,0.04686899,0.001154105,0.0009266452,0,0.1010978,0,0
0,117,0.02697366,0.04592486,0.001028922,0.0006790679,0.03053196,0.04874699,0.001209847,0.0009718344,0,0.1050023,0,0
0,120,0.02840068,0.04773761,0.001079527,0.0007126838,0.03206682,0.05062276,0.001265955,0.001017259,0,0.1089264,0,0
0,135,0.03577366,0.05672923,0.001337287,0.0008836511,0.0399567,0.05992129,0.001550146,0.001246475,0,0.128787,0,0
0,150,0.04341428,0.06548727,0.001598796,0.001057004,0.0480709,0.06896407,0.001836049,0.001475985,0,0.1488869,0,0
0,165,0.05115535,0.07387066,0.001859005,0.001229933,0.05623498,0.07760274,0.002118324,0.001702113,0,0.1690549,0,0
0,180,0.05884736,0.08177029,0.002113694,0.001400175,0.06429569,0.08572179,0.002392599,0.001921977,0,0.1891464,0,0
0,195,0.06636175,0.08910055,0.002359447,0.001565967,0.07212237,0.0932295,0.002655363,0.002133398,0,0.2090346,0,0
0,210,0.07359008,0.095794,0.002593519,0.001725943,0.07960569,0.1000526,0.00290382,0.00233474,0,0.2285951,0,0
0,225,0.08043964,0.1017862,0.002813639,0.001879021,0.08665116,0.1061195,0.00313562,0.002524732,0,0.2476868,0,0
0,240,0.08682824,0.1070233,0.003017814,0.002024263,0.09317581,0.1113745,0.003348726,0.002702288,0,0.2662112,0,0
0,255,0.09268825,0.1114733,0.003204455,0.002160878,0.09911323,0.1157852,0.003541579,0.002866542,0,0.284087,0,0
0,270,0.09796762,0.115122,0.003372387,0.002288248,0.1044135,0.1193387,0.003713071,0.003016862,0,0.3012478,0,0
0,285,0.1026288,0.1179712,0.003520814,0.002405904,0.109042,0.1220391,0.003862506,0.00315282,0,0.317642,0,0
0,300,0.1066475,0.1200363,0.00364928,0.002513506,0.1129777,0.1239052,0.003989552,0.003274155,0,0.3332257,0,0
0,315,0.1100104,0.1213404,0.003757601,0.002610821,0.1162105,0.1249639,0.004094147,0.003380738,0,0.3479598,0,0
0,330,0.1127133,0.1219174,0.003845811,0.002697684,0.11874,0.1252549,0.004176474,0.00347253,0,0.3618284,0,0
0,345,0.1147618,0.1218132,0.003914201,0.002774016,0.1205763,0.1248303,0.004237001,0.003549609,0,0.3748274,0,0
0,360,0.1161716,0.1210826,0.003963311,0.00283984,0.12174,0.1237518,0.004276468,0.003612185,0,0.386963,0,0
0,375,0.1169671,0.1197868,0.003993914,0.002895277,0.1222606,0.1220874,0.004295855,0.003660598,0,0.3982504,0,0
0,390,0.1171806,0.1179916,0.004006982,0.002940545,0.1221757,0.1199094,0.004296351,0.003695316,0,0.4087126,0,0
0,405,0.116851,0.1157646,0.004003652,0.00297596,0.1215293,0.1172921,0.004279318,0.003716927,0,0.4183791,0,0
0,420,0.1160227,0.1131738,0.003985204,0.003001927,0.120371,0.1143095,0.004246257,0.003726131,0,0.4272844,0,0
0,435,0.1147445,0.1102866,0.003953034,0.003018935,0.1187546,0.1110344,0.004198784,0.003723737,0,0.4354653,0,0
0,450,0.1130677,0.1071643,0.003908595,0.003027552,0.1167357,0.1075317,0.004138553,0.003710637,0,0.4429502,0,0
0,465,0.1110436,0.1038622,0.003853331,0.003028381,0.1143692,0.103861,0.004067184,0.003687759,0,0.4497783,0,0
0,480,0.1087236,0.1004339,0.003788691,0.003022063,0.1117106,0.1000796,0.003986311,0.003656068,0,0.455992,0,0
0,495,0.1061596,0.09692945,0.003716137,0.003009281,0.1088152,0.09624029,0.00389757,0.003616583,0,0.461634,0,0
0,510,0.1034024,0.09339385,0.003637115,0.00299076,0.105737,0.09239022,0.003802568,0.00357036,0,0.4667466,0,0
0,525,0.100501,0.08986674,0.003553032,0.002967244,0.1025276,0.08857045,0.00370285,0.003518466,0,0.4713715,0,0
0,540,0.09750187,0.08638224,0.003465227,0.002939483,0.09923525,0.08481599,0.003599877,0.003461961,0,0.4755492,0,0
0,555,0.09444746,0.08296905,0.003374951,0.002908213,0.09590421,0.08115585,0.003495004,0.003401871,0,0.4793186,0,0
0,570,0.09137618,0.07965054,0.003283352,0.002874143,0.09257383,0.07761331,0.003389454,0.003339171,0,0.4827169,0,0
0,585,0.08832175,0.07644524,0.003191461,0.002837942,0.08927841,0.07420637,0.003284326,0.003274766,0,0.4857793,0,0
0,600,0.08531306,0.07336707,0.00310018,0.00280023,0.08604702,0.07094812,0.00318056,0.003209483,0,0.4885378,0,0
0,615,0.08237389,0.070425,0.003010282,0.002761564,0.0829031,0.06784621,0.003078946,0.003144051,0,0.4910184,0,0
0,630,0.07952268,0.067624,0.002922384,0.002722426,0.07986448,0.0649045,0.002980106,0.003079086,0,0.4932484,0,0
0,645,0.07677342,0.06496674,0.002836979,0.002683228,0.07694448,0.06212441,0.002884529,0.003015104,0,0.4952539,0,0
0,660,0.07413623,0.06245365,0.002754452,0.002644321,0.07415239,0.05950509,0.002792583,0.002952532,0,0.4970586,0,0
0,675,0.0716178,0.06008324,0.002675083,0.002605993,0.07149398,0.05704369,0.002704526,0.002891709,0,0.4986842,0,0
0,690,0.06922186,0.05785242,0.002599062,0.002568476,0.06897204,0.05473584,0.002620519,0.002832895,0,0.5001506,0,0
0,705,0.06694964,0.05575686,0.002526499,0.002531952,0.06658675,0.05257592,0.002540637,0.00277628,0,0.5014756,0,0
