"Time [h]","Avg [mg/l]"
1,0.008877419
1.5,0.02741961
2,0.07786874
3,0.1116026
4,0.1228449
5,0.1336071
6,0.1228449
8,0.08571289
24,0.02521092
32,0.02007205
48,0.01088587
56,0.01062777
72,0.006498561
80,0.005833429
96,0.003566965
