"Time [h]","Avg [mg/l]"
120,0.09102564
120.5,0.08717949
121,0.1115385
121.5,0.1641026
122,0.2166667
123,0.2346154
124,0.2589743
126,0.2025641
128,0.1602564
132,0.1230769
144,0.08846154
