"Time [h]","Avg [mg/l]"
336,0.7891566
336.5,0.8373494
337,0.9216868
338,1.108434
339,1.240964
340,1.373494
341,1.337349
342,1.216867
344,1.03012
348,0.8674699
360,0.7469879
