"Time [h]","Avg [mg/l]"
1,0.04220424
2,0.1467799
3,0.2648969
4,0.3617467
5,0.3738088
6,0.3558624
8,0.3225128
12,0.2521793
24,0.1330245
36,0.06680151
48,0.03193548
72,0.003432516
