"Time [h]","Avg [mg/l]"
0.5,0.0211346
1,0.07034015
1.25,0.08661352
1.5,0.1066518
3,0.1006612
4,0.08863968
5,0.07987981
7,0.06338874
9,0.05147895
24,0.0119937
32,0.006574284
48,0.002607049
