"Time [h]","Avg [mg/l]"
120,0.2293736
120.5,0.2203024
121,0.237149
121.5,0.2799136
122,0.3473002
123,0.399136
124,0.400432
126,0.4224622
128,0.3693304
132,0.3382289
144,0.2241901
